date,open,high,low,close,volume,candle_1_level,candle_1_pattern_name,candle_2_level,candle_2_pattern_name,candle_3_level,candle_3_pattern_name,level_level,level_nearest_support_atr_range,level_nearest_support_duration,level_nearest_support_range,level_support,level_nearest_resistance_atr_range,level_nearest_resistance_duration,level_nearest_resistance_range,level_resistance,anomaly_bear,anomaly_body_size,anomaly_body_size_dev,anomaly_body_size_ema,anomaly_bull,anomaly_gap,anomaly_gap_dev,anomaly_gap_ema,anomaly_gap_signal,anomaly_vol_anomaly,anomaly_vol_anomaly_2,anomaly_vol_dev,anomaly_vol_ema,anomaly_wick_bear,anomaly_wick_bear_dev,anomaly_wick_bear_ema,anomaly_wick_bear_signal,anomaly_wick_bull,anomaly_wick_bull_dev,anomaly_wick_bull_ema,anomaly_wick_bull_signal
2018-01-17,176.15,179.25,175.07,179.1,34386836,0.0,,1.0,BULLISH ENGULFING,0.0,,0.0,0.9122527611087015,30.0,"[176.42, 177.2]","[[176.42, 177.2, '2017-12-18 00:00:00', False], [174.35, 176.02, '2017-12-21 00:00:00', False], [173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",,,,,0.0,2.9499999999999886,1.2728993769903094,1.2979017152559877,1.0,-0.03999999999999204,-0.9301782345402835,0.5728872613951583,-0.0,0.8618018876258017,0.0,0.322961497818093,25992318.03549296,1.0800000000000125,1.2197829402404994,0.48653405719164655,1.2197829402404994,0.15000000000000568,-0.7290723472036816,0.5536533404833899,0.0
2018-01-18,179.37,180.1,178.25,179.26,31193352,5.0,DOJI_SPINOFF,0.0,,0.0,,0.0,1.030184250417801,31.0,"[176.42, 177.2]","[[176.42, 177.2, '2017-12-18 00:00:00', False], [174.35, 176.02, '2017-12-21 00:00:00', False], [173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",,,,,1.0,0.11000000000001364,0.8983288577970248,1.081919585209447,0.0,0.27000000000001023,-0.47858011982647897,0.5178168502324041,0.0,0.75641978831931,0.0,0.15797006658087204,26937960.57449424,1.009999999999991,0.736261281605218,0.5817096831568,0.736261281605218,0.7299999999999898,0.24633702937156843,0.585716369486408,0.24633702937156843
2018-01-19,178.61,179.58,177.41,178.46,32425067,5.0,DOJI_SPINOFF,0.0,,0.0,,0.0,0.7061626181422079,32.0,"[176.42, 177.2]","[[176.42, 177.2, '2017-12-18 00:00:00', False], [175.07, 176.15, '2018-01-17 00:00:00', True], [174.35, 176.15, '2017-12-21 00:00:00', False], [173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",,,,,1.0,0.15000000000000568,0.8356127742100972,0.9124796606259121,0.0,-0.6499999999999773,0.1995936510710219,0.5418501501901447,-0.1995936510710219,0.7013239034995761,0.0,0.16070705816753947,27935616.288222555,1.0500000000000114,0.5745590200377834,0.666853377128293,0.5745590200377834,0.9699999999999989,0.4795920317481054,0.6555861204888791,0.4795920317481054
2018-01-22,177.3,177.78,176.602,177.0,27108551,4.0,SPIN_TOP,0.0,,0.0,,-1.0,0.0847889579795863,35.0,"[176.42, 177.2]","[[176.42, 177.2, '2017-12-18 00:00:00', False], [175.07, 176.15, '2018-01-17 00:00:00', True], [174.35, 176.15, '2017-12-21 00:00:00', False], [173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.2205147372324865,4.0,"[180.1, 179.37]","[[180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,0.30000000000001137,0.625524136233505,0.8011197223302937,0.0,-1.1599999999999966,0.7730468486521519,0.6542410319737542,-0.7730468486521519,0.6102899407028288,0.0,0.024354288904672106,27785240.781273,0.39799999999999613,-0.35595677552527627,0.617970944923148,0.0,0.47999999999998977,-0.2303515624312956,0.623661371309081,0.0
2018-01-23,177.3,179.44,176.82,177.04,32689146,5.0,DOJI_SPINOFF,2.0,BULLISH HARAMI CROSS,0.0,,-1.0,0.0992797358605385,36.0,"[176.42, 177.2]","[[176.42, 177.2, '2017-12-18 00:00:00', False], [175.07, 176.15, '2018-01-17 00:00:00', True], [174.35, 176.15, '2017-12-21 00:00:00', False], [173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.163299513670284,5.0,"[180.1, 179.37]","[[180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,0.2600000000000193,0.6300166460633368,0.7027343182702438,0.0,0.30000000000001137,-0.49138195172809795,0.5898335716148917,0.0,0.5418686747721697,1.0,0.13991371790247192,28676859.911950633,0.21999999999999886,-0.5967834989373832,0.5456125913007572,0.0,2.1399999999999864,1.3794716871910397,0.8993593037983364,1.3794716871910397
2018-01-24,177.25,177.3,173.2,174.22,51105080,10.0,long,0.0,,0.0,,0.0,0.4264314148533337,14.0,"[173.0, 173.16]","[[173.0, 173.16, '2018-01-10 00:00:00', True], [165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",0.5199470760053794,7.0,"[176.15, 175.07]","[[176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,3.030000000000001,1.6912436528957842,1.1258735331301997,0.0,0.21000000000000796,-0.5967532276820009,0.5207729222303673,0.0,0.7437486089401294,0.0,0.5602356835653651,32754718.109777793,1.0200000000000102,0.614269260510506,0.6318648474278941,0.614269260510506,0.05000000000001137,-0.9328796300127965,0.7449303394713681,0.0
2018-01-25,174.505,174.95,170.53,171.11,41529004,10.0,long,0.0,,0.0,,0.0,1.2340045850119912,84.0,"[165.28, 169.48]","[[165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",0.6517396869902344,15.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,3.394999999999982,1.2067780523997615,1.538441981651978,0.0,0.2849999999999966,-0.4036473158515222,0.4779051181884817,0.0,0.9545683873144531,0.0,0.20899424263125443,34350042.81709092,0.5800000000000125,-0.06817560657537719,0.6224348751682791,0.0,0.4449999999999932,-0.355443831321801,0.6903975504765727,0.0
2018-01-26,172.0,172.0,170.06,171.51,39124511,3.0,HAMMER,0.0,,0.0,,0.0,1.4717708478712401,85.0,"[165.28, 169.48]","[[165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",0.5594867387791379,16.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,0.4900000000000091,0.6364489371268405,1.3478161668061654,0.0,0.8899999999999864,0.609893907736396,0.5528314603360279,0.609893907736396,0.565854232323258,0.0,0.11091966799767528,35218127.94125621,1.4499999999999886,0.876048173583577,0.7729012615013171,0.876048173583577,0.0,-1.0,0.5648707231171958,0.0
2018-01-29,170.16,170.16,167.07,167.96,50640406,0.0,,0.0,,0.0,,-1.0,0.18513111813615976,88.0,"[165.28, 169.48]","[[165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.634260904926057,19.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,2.1999999999999886,0.46397424047560926,1.502758681932315,0.0,-1.3499999999999943,0.9347316283921699,0.6977711948203854,-0.9347316283921699,0.30999746289373276,0.0,0.33186492729432243,38022178.49739144,0.8900000000000148,0.12063589895344227,0.794191941228353,0.12063589895344227,0.0,-1.0,0.46216695527770557,0.0
2018-01-30,165.525,167.37,164.7,166.97,46048185,0.0,,5.0,BEARISH (Meeting Lines),0.0,,-1.0,0.1298153683530875,89.0,"[165.28, 169.48]","[[165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.9345656113106566,20.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",0.0,1.4449999999999932,0.03166820468907601,1.4922571033991656,1.0,-2.4350000000000023,1.4022549170830403,1.0136309775803156,-1.4022549170830403,0.026401006569021987,0.0,0.16632449397647575,39481452.40695663,0.825000000000017,0.031516380776423394,0.7997934064595646,0.031516380776423394,0.4000000000000057,-0.11281425636946057,0.4508638724999419,0.0
2018-01-31,166.87,168.4417,166.5,167.43,32478930,-10.0,short,0.0,,0.0,,-1.0,0.01715262686921688,90.0,"[165.28, 169.48]","[[165.28, 169.48, '2017-11-02 00:00:00', True], [164.8, 164.94, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.9382468362210588,21.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",0.0,0.5600000000000023,0.5766414367838189,1.322755811872045,1.0,-0.09999999999999432,-0.8820081626957234,0.8475162543838936,-0.0,0.49017394843482326,0.0,0.1499501819211303,38208266.5147827,0.37000000000000455,-0.48728547713140374,0.7216491507396445,0.0,1.0116999999999905,0.8300246695629588,0.5528340774999507,0.8300246695629588
2018-02-01,167.165,168.62,166.76,167.78,47230787,0.0,,0.0,,3.0,BULLISH Three White Soldiers,-1.0,0.25517710688437256,91.0,"[164.7, 169.48]","[[164.7, 169.48, '2017-11-02 00:00:00', True], [164.7, 169.48, '2017-09-01 00:00:00', False], [162.61, 163.96, '2017-09-12 00:00:00', False], [159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.960056038387129,22.0,"[173.16, 173.0]","[[173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",0.0,0.6150000000000091,0.48495608521851435,1.1940729369862202,1.0,-0.2650000000000148,-0.6426665368210168,0.7416042081322792,-0.0,0.3951169244412616,0.0,0.1852521568767871,39848724.7848222,0.40500000000000114,-0.3901305760636665,0.6640765778778911,0.0,0.8400000000000034,0.3883240480355093,0.6050460634090512,0.3883240480355093
2018-02-02,166.0,166.8,160.1,160.5,86593825,10.0,long,0.0,,0.0,,-1.0,0.020274635026889004,140.0,"[159.88, 160.97]","[[159.88, 160.97, '2017-09-15 00:00:00', False], [155.02, 156.41, '2017-10-19 00:00:00', True], [154.23, 154.7189, '2017-09-27 00:00:00', False], [152.0, 153.48, '2017-09-29 00:00:00', True], [147.3, 150.56, '2017-07-21 00:00:00', True]]",1.7814645976962438,92.0,"[169.48, 164.7]","[[169.48, 164.7, '2017-11-02 00:00:00', False], [173.16, 173.0, '2018-01-10 00:00:00', False], [176.15, 175.07, '2018-01-17 00:00:00', False], [180.1, 179.37, '2018-01-18 00:00:00', True]]",1.0,5.5,1.78203687020768,1.976968766625089,0.0,-1.7800000000000011,0.9131485522317294,0.9304034430173195,-0.9131485522317294,0.3723404943288198,0.0,0.7910590400492516,48347833.91485453,0.4000000000000057,-0.3507153907227976,0.6160626546273664,0.0,0.8000000000000114,0.24903934491237836,0.6404922336983166,0.24903934491237836
